transaction_id,amount,user_id,timestamp,merchant_category,merchant_id,card_type,is_fraud
2702,203.46,298,2024-08-13 10:00:00,entertainment,103,debit,0
2703,488.26,76,2024-08-13 12:00:00,travel,173,prepaid,0
2704,133.25,222,2024-08-13 14:00:00,grocery,23,credit,0
2705,93.46,239,2024-08-13 16:00:00,gas,116,credit,0
2706,198.96,321,2024-08-13 18:00:00,entertainment,38,prepaid,0
2707,51.71,436,2024-08-13 20:00:00,gas,147,credit,0
2708,283.81,422,2024-08-13 22:00:00,online,108,prepaid,0
2709,82.82,295,2024-08-14 00:00:00,grocery,2,prepaid,0
2710,196.37,117,2024-08-14 02:00:00,entertainment,176,debit,0
2711,374.96,409,2024-08-14 04:00:00,hotel,96,prepaid,0
2712,174.5,296,2024-08-14 06:00:00,hotel,90,prepaid,0
2713,916.19,328,2024-08-14 08:00:00,travel,165,credit,0
2714,210.7,97,2024-08-14 10:00:00,retail,184,prepaid,0
2715,118.74,469,2024-08-14 12:00:00,grocery,19,credit,0
2716,1124.39,108,2024-08-14 23:00:00,online,139,credit,1
2717,477.96,424,2024-08-14 16:00:00,online,199,credit,0
2718,310.15,217,2024-08-14 18:00:00,hotel,92,credit,0
2719,130.25,199,2024-08-14 20:00:00,restaurant,96,debit,0
2720,36.82,245,2024-08-14 22:00:00,retail,163,prepaid,0
2721,347.94,164,2024-08-15 00:00:00,retail,90,debit,0
2722,329.1,197,2024-08-15 02:00:00,online,193,debit,0
2723,970.21,180,2024-08-15 04:00:00,travel,176,credit,0
2724,266.37,389,2024-08-15 06:00:00,travel,23,debit,0
2725,201.82,371,2024-08-15 08:00:00,online,184,debit,0
2726,316.44,310,2024-08-15 10:00:00,retail,121,debit,0
2727,31.75,438,2024-08-15 12:00:00,restaurant,116,prepaid,0
2728,213.28,66,2024-08-15 14:00:00,retail,152,prepaid,0
2729,134.1,238,2024-08-15 16:00:00,hotel,71,prepaid,0
2730,434.71,300,2024-08-15 18:00:00,travel,31,credit,0
2731,68.52,84,2024-08-15 20:00:00,grocery,11,prepaid,0
2732,30.97,80,2024-08-15 22:00:00,restaurant,20,debit,0
2733,774.02,398,2024-08-16 00:00:00,gas,191,debit,1
2734,846.73,350,2024-08-16 02:00:00,travel,150,credit,0
2735,383.16,486,2024-08-16 04:00:00,online,30,credit,0
2736,322.88,485,2024-08-16 06:00:00,retail,155,debit,0
2737,133.72,221,2024-08-16 08:00:00,entertainment,6,prepaid,0
2738,146.86,18,2024-08-16 10:00:00,hotel,72,prepaid,0
2739,233.85,45,2024-08-16 12:00:00,entertainment,68,debit,0
2740,306.69,465,2024-08-16 14:00:00,online,36,credit,0
2741,498.65,341,2024-08-16 16:00:00,travel,51,prepaid,0
2742,235.97,135,2024-08-16 18:00:00,online,123,prepaid,0
2743,52.65,287,2024-08-16 20:00:00,restaurant,11,credit,0
2744,320.53,360,2024-08-16 22:00:00,retail,101,debit,0
2745,118.87,58,2024-08-17 00:00:00,grocery,135,prepaid,0
2746,210.25,416,2024-08-17 02:00:00,entertainment,36,credit,0
2747,279.24,97,2024-08-17 04:00:00,travel,170,debit,0
2748,436.03,199,2024-08-17 06:00:00,online,142,credit,0
2749,494.31,75,2024-08-17 08:00:00,online,195,debit,0
2750,172.76,290,2024-08-17 10:00:00,restaurant,43,prepaid,0
2751,152.29,186,2024-08-17 12:00:00,grocery,58,debit,0
2752,608.55,446,2024-08-17 14:00:00,hotel,83,credit,0
2753,379.78,192,2024-08-17 16:00:00,travel,101,prepaid,0
2754,607.64,465,2024-08-17 18:00:00,travel,33,prepaid,0
2755,43.01,209,2024-08-17 20:00:00,gas,166,credit,0
2756,599.5,396,2024-08-17 23:00:00,hotel,20,prepaid,1
2757,130.31,396,2024-08-18 00:00:00,retail,165,debit,0
2758,279.02,333,2024-08-18 02:00:00,grocery,88,prepaid,0
2759,871.61,438,2024-08-18 04:00:00,travel,121,debit,0
2760,75.31,302,2024-08-18 06:00:00,gas,178,debit,0
2761,470.37,500,2024-08-18 08:00:00,online,88,debit,0
2762,85.11,448,2024-08-18 10:00:00,restaurant,74,debit,0
2763,62.61,123,2024-08-18 12:00:00,restaurant,145,debit,0
2764,396.69,172,2024-08-18 14:00:00,hotel,133,debit,0
2765,74.97,338,2024-08-18 16:00:00,gas,49,prepaid,0
2766,166.35,186,2024-08-18 18:00:00,entertainment,183,credit,0
2767,195.51,89,2024-08-18 20:00:00,grocery,31,prepaid,0
2768,50.0,325,2024-08-18 22:00:00,gas,87,prepaid,0
2769,128.76,201,2024-08-19 00:00:00,grocery,124,prepaid,0
2770,219.45,131,2024-08-19 02:00:00,online,156,debit,0
2771,375.3,282,2024-08-19 04:00:00,retail,101,credit,0
2772,421.67,476,2024-08-19 06:00:00,travel,127,prepaid,0
2773,102.71,291,2024-08-19 08:00:00,restaurant,108,debit,0
2774,190.91,251,2024-08-19 10:00:00,online,153,debit,0
2775,497.39,72,2024-08-19 12:00:00,online,47,debit,0
2776,109.79,22,2024-08-19 14:00:00,grocery,18,credit,0
2777,1490.45,402,2024-08-19 22:00:00,hotel,25,credit,1
2778,99.93,173,2024-08-19 18:00:00,grocery,160,debit,0
2779,101.45,317,2024-08-19 20:00:00,grocery,155,prepaid,0
2780,243.28,12,2024-08-19 22:00:00,entertainment,142,credit,0
2781,302.67,197,2024-08-20 00:00:00,retail,53,credit,0
2782,876.31,499,2024-08-20 02:00:00,travel,70,credit,0
2783,338.83,114,2024-08-20 04:00:00,travel,62,prepaid,0
2784,188.82,113,2024-08-20 06:00:00,online,72,credit,0
2785,170.26,297,2024-08-20 08:00:00,hotel,154,debit,0
2786,910.49,42,2024-08-20 10:00:00,travel,105,debit,0
2787,290.21,436,2024-08-20 12:00:00,hotel,158,credit,0
2788,619.15,452,2024-08-20 14:00:00,travel,173,debit,0
2789,870.58,165,2024-08-20 16:00:00,travel,6,prepaid,0
2790,170.19,311,2024-08-20 18:00:00,entertainment,53,credit,0
2791,244.99,358,2024-08-20 20:00:00,hotel,175,credit,0
2792,303.48,161,2024-08-20 22:00:00,hotel,91,debit,0
2793,650.65,119,2024-08-21 00:00:00,travel,98,credit,0
2794,59.85,331,2024-08-21 02:00:00,online,179,debit,0
2795,1154.44,293,2024-08-21 04:00:00,entertainment,89,debit,1
2796,288.39,218,2024-08-21 06:00:00,hotel,23,debit,0
2797,882.92,467,2024-08-21 08:00:00,travel,67,credit,0
2798,91.98,331,2024-08-21 10:00:00,restaurant,133,credit,0
2799,91.57,390,2024-08-21 12:00:00,online,59,prepaid,0
2800,374.5,357,2024-08-21 14:00:00,retail,142,debit,0
2801,112.41,232,2024-08-21 16:00:00,grocery,39,credit,0
2802,118.49,469,2024-08-21 18:00:00,restaurant,48,debit,0
2803,319.1,119,2024-08-21 20:00:00,retail,24,prepaid,0
2804,95.36,489,2024-08-21 22:00:00,gas,190,debit,0
2805,63.22,459,2024-08-22 00:00:00,restaurant,43,credit,0
2806,402.41,365,2024-08-22 02:00:00,online,20,credit,0
2807,778.57,274,2024-08-22 04:00:00,travel,32,prepaid,0
2808,46.04,79,2024-08-22 06:00:00,gas,137,credit,0
2809,170.24,88,2024-08-22 08:00:00,grocery,197,prepaid,0
2810,428.35,459,2024-08-22 10:00:00,hotel,15,credit,0
2811,127.56,434,2024-08-22 12:00:00,restaurant,34,prepaid,0
2812,48.68,143,2024-08-22 14:00:00,restaurant,119,debit,0
2813,75.96,128,2024-08-22 16:00:00,retail,42,credit,0
2814,640.25,148,2024-08-22 18:00:00,travel,118,prepaid,0
2815,483.15,372,2024-08-22 20:00:00,travel,104,prepaid,0
2816,385.37,311,2024-08-22 22:00:00,hotel,148,debit,0
2817,67.98,258,2024-08-23 00:00:00,gas,128,credit,0
2818,222.16,189,2024-08-23 02:00:00,online,77,prepaid,0
2819,306.37,154,2024-08-23 04:00:00,retail,96,debit,0
2820,83.24,111,2024-08-23 06:00:00,gas,112,debit,0
2821,44.26,384,2024-08-23 08:00:00,grocery,36,debit,0
2822,225.35,117,2024-08-23 10:00:00,grocery,113,debit,0
2823,241.08,191,2024-08-23 12:00:00,travel,53,credit,0
2824,207.75,486,2024-08-23 14:00:00,online,38,debit,0
2825,348.34,466,2024-08-23 16:00:00,hotel,99,credit,0
2826,894.9,263,2024-08-23 18:00:00,travel,142,credit,0
2827,234.4,246,2024-08-23 20:00:00,entertainment,18,debit,0
2828,302.72,85,2024-08-23 22:00:00,online,3,credit,0
2829,34.1,31,2024-08-24 00:00:00,restaurant,7,prepaid,0
2830,427.94,207,2024-08-24 02:00:00,travel,86,debit,0
2831,245.03,27,2024-08-24 04:00:00,online,133,debit,0
2832,220.07,264,2024-08-24 06:00:00,online,10,credit,0
2833,413.68,339,2024-08-24 08:00:00,travel,183,prepaid,0
2834,76.88,73,2024-08-24 10:00:00,restaurant,196,credit,0
2835,699.41,113,2024-08-24 12:00:00,retail,11,debit,1
2836,40.41,100,2024-08-24 14:00:00,gas,107,debit,0
2837,39.05,470,2024-08-24 16:00:00,retail,54,credit,0
2838,491.54,373,2024-08-24 18:00:00,online,124,credit,0
2839,567.69,474,2024-08-24 20:00:00,travel,173,credit,0
2840,101.62,461,2024-08-24 22:00:00,entertainment,88,debit,0
2841,155.34,286,2024-08-25 00:00:00,entertainment,141,prepaid,0
2842,103.78,342,2024-08-25 02:00:00,grocery,175,prepaid,0
2843,757.96,418,2024-08-25 04:00:00,hotel,6,debit,0
2844,310.24,154,2024-08-25 06:00:00,hotel,128,credit,0
2845,430.02,442,2024-08-25 08:00:00,online,66,credit,0
2846,757.91,113,2024-08-25 10:00:00,travel,64,credit,0
2847,496.6,259,2024-08-25 12:00:00,hotel,93,prepaid,0
2848,191.24,154,2024-08-25 14:00:00,restaurant,21,credit,0
2849,213.01,340,2024-08-25 16:00:00,entertainment,17,credit,0
2850,496.3,79,2024-08-25 18:00:00,travel,107,credit,0
2851,517.08,158,2024-08-25 20:00:00,travel,61,debit,0
2852,527.4,110,2024-08-25 22:00:00,hotel,104,credit,0
2853,50.15,85,2024-08-26 00:00:00,gas,87,prepaid,0
2854,53.82,43,2024-08-26 02:00:00,online,26,credit,0
2855,834.87,277,2024-08-26 04:00:00,travel,110,credit,0
2856,766.36,358,2024-08-26 00:00:00,gas,166,credit,1
2857,58.09,348,2024-08-26 08:00:00,entertainment,176,prepaid,0
2858,1374.3,458,2024-08-26 10:00:00,entertainment,80,credit,1
2859,170.11,315,2024-08-26 12:00:00,restaurant,1,credit,0
2860,257.58,252,2024-08-26 14:00:00,grocery,28,prepaid,0
2861,197.6,37,2024-08-26 16:00:00,grocery,157,credit,0
2862,360.06,134,2024-08-26 18:00:00,online,41,debit,0
2863,144.53,17,2024-08-26 20:00:00,entertainment,101,prepaid,0
2864,251.81,232,2024-08-26 22:00:00,grocery,92,debit,0
2865,102.58,215,2024-08-27 00:00:00,grocery,61,prepaid,0
2866,67.01,77,2024-08-27 02:00:00,gas,181,credit,0
2867,375.25,61,2024-08-27 04:00:00,online,38,debit,0
2868,97.85,145,2024-08-27 06:00:00,entertainment,198,prepaid,0
2869,567.79,247,2024-08-27 08:00:00,hotel,112,credit,0
2870,163.04,344,2024-08-27 10:00:00,grocery,142,prepaid,0
2871,25.28,18,2024-08-27 12:00:00,gas,94,debit,0
2872,424.45,17,2024-08-27 14:00:00,hotel,65,credit,0
2873,115.38,495,2024-08-27 16:00:00,entertainment,102,debit,0
2874,740.85,495,2024-08-27 18:00:00,hotel,182,prepaid,0
2875,33.13,291,2024-08-27 20:00:00,gas,180,credit,0
2876,200.55,129,2024-08-27 22:00:00,online,107,debit,0
2877,192.7,22,2024-08-28 00:00:00,restaurant,36,prepaid,0
2878,513.84,465,2024-08-28 02:00:00,gas,52,debit,1
2879,1224.2,176,2024-08-28 04:00:00,entertainment,158,debit,1
2880,141.97,257,2024-08-28 06:00:00,restaurant,52,credit,0
2881,177.47,378,2024-08-28 08:00:00,grocery,191,prepaid,0
2882,154.32,303,2024-08-28 10:00:00,restaurant,157,debit,0
2883,158.67,21,2024-08-28 12:00:00,grocery,117,prepaid,0
2884,386.91,146,2024-08-28 14:00:00,retail,86,debit,0
2885,526.13,33,2024-08-28 16:00:00,hotel,122,debit,0
2886,181.56,119,2024-08-28 18:00:00,restaurant,81,debit,0
2887,73.2,437,2024-08-28 20:00:00,restaurant,10,prepaid,0
2888,169.66,136,2024-08-28 22:00:00,restaurant,2,credit,0
2889,614.16,123,2024-08-29 00:00:00,retail,102,debit,1
2890,766.82,275,2024-08-29 02:00:00,hotel,140,credit,0
2891,169.13,407,2024-08-29 04:00:00,grocery,197,prepaid,0
2892,280.66,298,2024-08-29 06:00:00,grocery,55,credit,0
2893,90.05,200,2024-08-29 08:00:00,entertainment,144,credit,0
2894,475.96,351,2024-08-29 10:00:00,online,110,debit,0
2895,33.52,11,2024-08-29 12:00:00,gas,26,prepaid,0
2896,150.88,150,2024-08-29 14:00:00,grocery,172,debit,0
2897,107.76,374,2024-08-29 16:00:00,entertainment,42,credit,0
2898,442.95,278,2024-08-29 18:00:00,online,178,credit,0
2899,165.05,437,2024-08-29 20:00:00,restaurant,1,credit,0
2900,47.0,484,2024-08-29 22:00:00,gas,70,credit,0
2901,734.4,257,2024-08-30 00:00:00,travel,197,prepaid,0
2902,127.58,143,2024-08-30 02:00:00,entertainment,22,credit,0
2903,1870.82,97,2024-08-30 04:00:00,grocery,140,prepaid,1
2904,203.95,407,2024-08-30 06:00:00,online,197,credit,0
2905,158.74,268,2024-08-30 08:00:00,restaurant,177,debit,0
2906,136.48,180,2024-08-30 10:00:00,entertainment,8,debit,0
2907,534.75,414,2024-08-30 12:00:00,hotel,132,credit,0
2908,345.66,248,2024-08-30 14:00:00,online,199,prepaid,0
2909,509.82,468,2024-08-30 16:00:00,travel,200,prepaid,0
2910,782.12,329,2024-08-30 18:00:00,restaurant,95,credit,1
2911,199.95,9,2024-08-30 20:00:00,entertainment,171,prepaid,0
2912,276.78,4,2024-08-30 22:00:00,travel,81,credit,0
2913,272.46,267,2024-08-31 00:00:00,online,144,prepaid,0
2914,56.5,283,2024-08-31 02:00:00,entertainment,186,credit,0
2915,214.43,428,2024-08-31 04:00:00,entertainment,164,credit,0
2916,349.17,151,2024-08-31 06:00:00,online,10,credit,0
2917,112.97,71,2024-08-31 08:00:00,grocery,179,debit,0
2918,274.23,436,2024-08-31 10:00:00,online,106,prepaid,0
2919,927.73,379,2024-08-31 22:00:00,hotel,77,credit,1
2920,488.59,446,2024-08-31 14:00:00,online,36,debit,0
2921,92.46,394,2024-08-31 16:00:00,entertainment,86,credit,0
2922,173.05,410,2024-08-31 18:00:00,restaurant,21,credit,0
2923,309.81,282,2024-08-31 20:00:00,online,194,prepaid,0
2924,66.11,354,2024-08-31 22:00:00,grocery,140,prepaid,0
2925,182.56,207,2024-09-01 00:00:00,retail,193,debit,0
2926,57.87,337,2024-09-01 02:00:00,grocery,86,prepaid,0
2927,40.95,486,2024-09-01 04:00:00,retail,151,credit,0
2928,211.16,415,2024-09-01 06:00:00,hotel,93,prepaid,0
2929,61.47,482,2024-09-01 08:00:00,restaurant,144,credit,0
2930,261.64,471,2024-09-01 10:00:00,online,146,prepaid,0
2931,85.77,374,2024-09-01 12:00:00,gas,182,credit,0
2932,1284.46,350,2024-09-01 03:00:00,restaurant,131,debit,1
2933,543.78,398,2024-09-01 16:00:00,travel,49,prepaid,0
2934,304.89,314,2024-09-01 18:00:00,hotel,171,credit,0
2935,274.32,70,2024-09-01 20:00:00,hotel,104,prepaid,0
2936,448.37,439,2024-09-01 22:00:00,hotel,32,debit,0
2937,51.79,59,2024-09-02 00:00:00,restaurant,104,prepaid,0
2938,369.98,95,2024-09-02 02:00:00,online,165,prepaid,0
2939,173.02,119,2024-09-02 04:00:00,retail,64,prepaid,0
2940,209.48,495,2024-09-02 06:00:00,grocery,56,credit,0
2941,102.38,368,2024-09-02 08:00:00,retail,29,debit,0
2942,235.01,74,2024-09-02 10:00:00,online,38,debit,0
2943,263.02,338,2024-09-02 12:00:00,grocery,133,debit,0
2944,566.1,75,2024-09-02 14:00:00,hotel,53,debit,0
2945,76.56,485,2024-09-02 16:00:00,restaurant,170,debit,0
2946,48.03,26,2024-09-02 18:00:00,retail,65,debit,0
2947,530.72,456,2024-09-02 20:00:00,travel,16,prepaid,0
2948,54.09,452,2024-09-02 22:00:00,gas,74,debit,0
2949,186.44,8,2024-09-03 00:00:00,online,122,prepaid,0
2950,172.71,115,2024-09-03 02:00:00,restaurant,116,prepaid,0
2951,153.91,494,2024-09-03 04:00:00,grocery,100,credit,0
2952,67.21,69,2024-09-03 06:00:00,restaurant,5,prepaid,0
2953,49.67,486,2024-09-03 08:00:00,gas,142,credit,0
2954,282.42,131,2024-09-03 10:00:00,online,177,debit,0
2955,770.01,159,2024-09-03 12:00:00,hotel,192,credit,0
2956,237.01,55,2024-09-03 14:00:00,grocery,62,debit,0
2957,62.27,343,2024-09-03 16:00:00,gas,143,prepaid,0
2958,133.95,77,2024-09-03 18:00:00,entertainment,6,prepaid,0
2959,786.1,175,2024-09-03 20:00:00,travel,1,credit,0
2960,290.36,370,2024-09-03 22:00:00,hotel,196,debit,0
2961,521.1,103,2024-09-04 00:00:00,hotel,161,prepaid,0
2962,138.32,289,2024-09-04 02:00:00,online,92,debit,0
2963,309.6,126,2024-09-04 04:00:00,retail,84,debit,0
2964,649.95,273,2024-09-04 06:00:00,travel,86,credit,0
2965,154.09,354,2024-09-04 08:00:00,online,20,prepaid,0
2966,199.31,444,2024-09-04 10:00:00,restaurant,12,debit,0
2967,790.42,38,2024-09-04 12:00:00,travel,27,prepaid,0
2968,463.19,112,2024-09-04 14:00:00,online,95,credit,0
2969,156.96,210,2024-09-04 16:00:00,grocery,31,prepaid,0
2970,68.7,108,2024-09-04 18:00:00,entertainment,24,credit,0
2971,77.1,129,2024-09-04 20:00:00,restaurant,154,credit,0
2972,106.13,86,2024-09-04 22:00:00,retail,169,debit,0
2973,153.2,211,2024-09-05 00:00:00,online,85,credit,0
2974,375.5,295,2024-09-05 02:00:00,retail,72,debit,0
2975,98.46,386,2024-09-05 04:00:00,gas,116,credit,0
2976,80.81,293,2024-09-05 06:00:00,grocery,6,credit,0
2977,35.81,378,2024-09-05 08:00:00,gas,12,credit,0
2978,256.99,152,2024-09-05 10:00:00,retail,118,prepaid,0
2979,179.63,17,2024-09-05 12:00:00,restaurant,31,debit,0
2980,683.53,154,2024-09-05 14:00:00,hotel,176,credit,0
2981,124.59,82,2024-09-05 16:00:00,hotel,122,credit,0
2982,210.27,90,2024-09-05 18:00:00,hotel,176,credit,0
2983,589.78,38,2024-09-05 20:00:00,hotel,40,credit,0
2984,249.44,86,2024-09-05 22:00:00,entertainment,69,debit,0
2985,133.86,273,2024-09-06 00:00:00,restaurant,170,debit,0
2986,95.68,407,2024-09-06 02:00:00,grocery,114,debit,0
2987,165.82,376,2024-09-06 04:00:00,retail,198,credit,0
2988,362.53,275,2024-09-06 06:00:00,online,120,prepaid,0
2989,191.43,462,2024-09-06 08:00:00,restaurant,14,prepaid,0
2990,664.53,58,2024-09-06 10:00:00,travel,144,debit,0
2991,353.42,378,2024-09-06 12:00:00,retail,35,prepaid,0
2992,133.17,410,2024-09-06 14:00:00,restaurant,33,credit,0
2993,87.65,453,2024-09-06 16:00:00,restaurant,19,prepaid,0
2994,75.41,276,2024-09-06 18:00:00,grocery,24,debit,0
2995,243.71,92,2024-09-06 20:00:00,hotel,12,debit,0
2996,249.06,412,2024-09-06 22:00:00,online,57,prepaid,0
2997,257.4,217,2024-09-07 00:00:00,online,185,prepaid,0
2998,517.29,349,2024-09-07 03:00:00,entertainment,71,credit,1
2999,309.08,354,2024-09-07 04:00:00,retail,7,credit,0
3000,266.35,414,2024-09-07 06:00:00,online,164,credit,0
3001,245.8,413,2024-09-07 08:00:00,travel,26,prepaid,0
3002,157.5,323,2024-09-07 10:00:00,retail,192,prepaid,0
3003,388.64,195,2024-09-07 12:00:00,online,173,prepaid,0
3004,320.16,134,2024-09-07 14:00:00,online,41,prepaid,0
3005,928.2,296,2024-09-07 16:00:00,travel,139,debit,0
3006,83.06,40,2024-09-07 18:00:00,gas,39,debit,0
3007,573.85,161,2024-09-07 20:00:00,travel,98,credit,0
3008,357.17,23,2024-09-07 22:00:00,retail,154,credit,0
3009,153.18,194,2024-09-08 00:00:00,entertainment,89,credit,0
3010,265.06,272,2024-09-08 02:00:00,hotel,39,debit,0
3011,38.33,77,2024-09-08 04:00:00,restaurant,69,debit,0
3012,1571.43,159,2024-09-08 06:00:00,hotel,44,prepaid,1
3013,175.52,28,2024-09-08 08:00:00,restaurant,105,credit,0
3014,205.72,286,2024-09-08 10:00:00,entertainment,118,credit,0
3015,41.42,488,2024-09-08 12:00:00,gas,135,credit,0
3016,186.99,25,2024-09-08 14:00:00,hotel,32,debit,0
3017,122.0,285,2024-09-08 16:00:00,retail,136,debit,0
3018,59.88,439,2024-09-08 18:00:00,gas,165,prepaid,0
3019,61.91,477,2024-09-08 20:00:00,restaurant,64,debit,0
3020,571.1,332,2024-09-08 22:00:00,hotel,17,debit,0
3021,608.19,73,2024-09-09 00:00:00,hotel,179,prepaid,0
3022,45.38,268,2024-09-09 02:00:00,grocery,147,debit,0
3023,87.6,451,2024-09-09 04:00:00,gas,108,debit,0
3024,163.33,221,2024-09-09 06:00:00,online,55,debit,0
3025,542.14,237,2024-09-09 08:00:00,hotel,11,debit,0
3026,58.46,81,2024-09-09 10:00:00,entertainment,91,debit,0
3027,87.39,207,2024-09-09 12:00:00,entertainment,59,debit,0
3028,166.48,99,2024-09-09 14:00:00,retail,187,prepaid,0
3029,251.83,211,2024-09-09 16:00:00,grocery,72,prepaid,0
3030,71.05,259,2024-09-09 18:00:00,restaurant,6,prepaid,0
3031,97.8,358,2024-09-09 20:00:00,gas,129,debit,0
3032,39.08,239,2024-09-09 22:00:00,retail,157,prepaid,0
3033,368.68,352,2024-09-10 00:00:00,retail,164,debit,0
3034,101.54,107,2024-09-10 02:00:00,entertainment,196,credit,0
3035,413.02,162,2024-09-10 04:00:00,online,182,debit,0
3036,254.63,413,2024-09-10 06:00:00,online,27,credit,0
3037,4902.36,239,2024-09-10 22:00:00,online,185,prepaid,1
3038,98.85,324,2024-09-10 10:00:00,restaurant,174,debit,0
3039,296.26,166,2024-09-10 12:00:00,retail,58,debit,0
3040,276.25,490,2024-09-10 14:00:00,travel,22,debit,0
3041,467.13,492,2024-09-10 16:00:00,hotel,129,prepaid,0
3042,99.78,5,2024-09-10 18:00:00,gas,3,credit,0
3043,100.41,16,2024-09-10 20:00:00,online,151,debit,0
3044,150.19,66,2024-09-10 22:00:00,retail,153,credit,0
3045,858.43,327,2024-09-11 00:00:00,travel,180,debit,0
3046,576.08,306,2024-09-11 02:00:00,hotel,31,credit,0
3047,65.25,201,2024-09-11 04:00:00,entertainment,95,credit,0
3048,308.76,310,2024-09-11 06:00:00,online,19,prepaid,0
3049,177.77,56,2024-09-11 08:00:00,grocery,139,credit,0
3050,85.2,176,2024-09-11 10:00:00,gas,7,debit,0
3051,42.0,81,2024-09-11 12:00:00,gas,56,credit,0
3052,66.42,173,2024-09-11 14:00:00,online,108,credit,0
3053,145.88,382,2024-09-11 16:00:00,grocery,188,credit,0
3054,1688.05,383,2024-09-11 01:00:00,entertainment,11,prepaid,1
3055,68.69,220,2024-09-11 20:00:00,retail,112,prepaid,0
3056,353.06,66,2024-09-11 22:00:00,retail,110,credit,0
3057,180.37,29,2024-09-12 00:00:00,restaurant,134,debit,0
3058,195.86,46,2024-09-12 02:00:00,retail,196,debit,0
3059,160.49,165,2024-09-12 04:00:00,restaurant,191,credit,0
3060,151.82,131,2024-09-12 06:00:00,entertainment,88,credit,0
3061,268.37,94,2024-09-12 08:00:00,online,112,debit,0
3062,61.96,391,2024-09-12 10:00:00,gas,144,prepaid,0
3063,361.14,136,2024-09-12 12:00:00,retail,75,credit,0
3064,389.94,3,2024-09-12 14:00:00,travel,136,credit,0
3065,850.62,442,2024-09-12 16:00:00,gas,171,debit,1
3066,194.33,371,2024-09-12 18:00:00,retail,32,credit,0
3067,236.67,356,2024-09-12 20:00:00,retail,5,prepaid,0
3068,283.09,363,2024-09-12 22:00:00,grocery,17,debit,0
3069,144.74,366,2024-09-13 00:00:00,grocery,116,prepaid,0
3070,363.11,307,2024-09-13 02:00:00,hotel,181,prepaid,0
3071,237.47,400,2024-09-13 04:00:00,grocery,169,prepaid,0
3072,436.44,382,2024-09-13 06:00:00,travel,187,credit,0
3073,273.74,275,2024-09-13 08:00:00,hotel,94,prepaid,0
3074,3001.75,170,2024-09-13 10:00:00,online,145,debit,1
3075,87.13,317,2024-09-13 12:00:00,gas,50,credit,0
3076,151.77,414,2024-09-13 14:00:00,grocery,58,credit,0
3077,33.61,289,2024-09-13 16:00:00,retail,144,debit,0
3078,56.57,286,2024-09-13 18:00:00,gas,122,debit,0
3079,447.6,214,2024-09-13 20:00:00,travel,8,credit,0
3080,85.38,483,2024-09-13 22:00:00,restaurant,186,prepaid,0
3081,240.01,340,2024-09-14 00:00:00,entertainment,155,prepaid,0
3082,361.47,71,2024-09-14 02:00:00,retail,169,debit,0
3083,304.82,492,2024-09-14 04:00:00,online,105,credit,0
3084,319.03,223,2024-09-14 06:00:00,retail,88,prepaid,0
3085,136.83,208,2024-09-14 08:00:00,entertainment,152,prepaid,0
3086,384.85,137,2024-09-14 10:00:00,hotel,24,prepaid,0
3087,184.73,38,2024-09-14 12:00:00,retail,56,prepaid,0
3088,45.1,345,2024-09-14 14:00:00,gas,176,credit,0
3089,399.75,173,2024-09-14 16:00:00,online,193,debit,0
3090,81.85,205,2024-09-14 18:00:00,gas,139,credit,0
3091,262.21,436,2024-09-14 20:00:00,grocery,131,prepaid,0
3092,1501.57,427,2024-09-14 22:00:00,travel,43,credit,1
3093,181.75,308,2024-09-15 00:00:00,hotel,101,credit,0
3094,62.87,391,2024-09-15 02:00:00,restaurant,100,credit,0
3095,165.7,314,2024-09-15 04:00:00,retail,86,credit,0
3096,197.7,29,2024-09-15 06:00:00,grocery,157,credit,0
3097,204.73,440,2024-09-15 08:00:00,entertainment,189,credit,0
3098,139.15,442,2024-09-15 10:00:00,restaurant,162,prepaid,0
3099,264.06,322,2024-09-15 12:00:00,retail,37,prepaid,0
3100,425.2,139,2024-09-15 14:00:00,travel,5,debit,0
3101,810.37,84,2024-09-15 16:00:00,travel,15,credit,0
3102,21.56,211,2024-09-15 18:00:00,gas,172,prepaid,0
3103,579.31,409,2024-09-15 20:00:00,travel,24,prepaid,0
3104,68.14,197,2024-09-15 22:00:00,gas,13,prepaid,0
3105,176.24,394,2024-09-16 00:00:00,grocery,200,credit,0
3106,254.24,274,2024-09-16 02:00:00,online,68,credit,0
3107,84.25,46,2024-09-16 04:00:00,entertainment,34,debit,0
3108,85.62,177,2024-09-16 06:00:00,online,103,debit,0
3109,68.23,6,2024-09-16 08:00:00,gas,53,prepaid,0
3110,157.09,1,2024-09-16 10:00:00,online,98,credit,0
3111,159.22,263,2024-09-16 12:00:00,entertainment,172,credit,0
3112,413.24,500,2024-09-16 14:00:00,hotel,89,credit,0
3113,52.79,457,2024-09-16 16:00:00,grocery,171,debit,0
3114,129.12,493,2024-09-16 18:00:00,entertainment,44,credit,0
3115,497.72,262,2024-09-16 20:00:00,online,12,debit,0
3116,47.27,122,2024-09-16 22:00:00,restaurant,116,prepaid,0
3117,383.41,241,2024-09-17 00:00:00,online,137,credit,0
3118,86.72,256,2024-09-17 02:00:00,gas,171,credit,0
3119,345.91,328,2024-09-17 04:00:00,travel,24,prepaid,0
3120,149.17,322,2024-09-17 06:00:00,grocery,50,prepaid,0
3121,206.88,294,2024-09-17 08:00:00,entertainment,140,prepaid,0
